UNT_NAM	UNT_ADD	UNT_TEL	UNT_ID	UNT_ID_TYP	UNT_LVL	ADR_PRV	ADR_CTY	ADR_DST	PRD_TYP	DTA_SRC	CRE_DTE	BBK_NBR	ACT_IND	PRS_INF
晋江市池店镇红成制鞋辅料加工厂	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/7/17	595	Y	洗钱
丹东鸿祥实业发展有限公司	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/7/17	415	Y	洗钱
成都美盛嘉商贸有限公司	 	 	 	 	BLK	 	莆田	 	?	BLKS	2020/7/17	594	Y	洗钱
深圳市江天琪实业有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/7/17	755	Y	洗钱
达明科技有限公司	?	?	?	?	BLK	?	武汉	?	DF	BLKS	2020/5/29	127	Y	3_对公红色预警
北京广华正合商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
北京欣辉华佳商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
FORTUNE INTERNATIONAL TRADE CO.,LTD.	 	 	 	 	BLK	 	?	 	?	BLKS	2020/7/17	211	Y	洗钱
上海坤仕影视文化传媒有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
西安百川智尚商业管理有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/10/27	129	Y	洗钱
宜信普惠信息咨询（北京）有限公司南宁第四分公司	 	 	 	 	BLK	 	南宁	 	?	BLKS	2020/10/27	771	Y	洗钱
余姚市舜奇电器有限公司	 	 	 	 	BLK	 	宁波	 	?	BLKS	2020/10/27	574	Y	洗钱
暖盈滋禧（北京）科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
沈阳金派克技术开发有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
北京圣祥瑞光商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
普日自动化有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	291	Y	洗钱
北京厚正德商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
北京福盛全顺商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
ALBA	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
凯忠集团有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	287	Y	洗钱
北京食味源科贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
北京富蓝华亿商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
北京洪春双盛商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
加拿大马泰克再生公司北京代表处	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司上海世纪大道分公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
佳效贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	215	Y	洗钱
慈溪市桥头镇梦洁塑料制品厂	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	106	Y	洗钱
北京勇凯利装饰设计有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
顺杰贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	279	Y	洗钱
长春市公汇云科技有限公司	 	 	 	 	BLK	 	长春	 	?	BLKS	2020/10/27	431	Y	洗钱
青岛泰鑫商务服务有限公司	?	?	?	?	BLK	山东	青岛	?	CMG	BLKM	2020/4/28	532	QZ	养公积金
晋江德来网络科技有限公司	 	 	 	 	BLK	 	泉州	 	?	BLKS	2020/10/27	595	Y	洗钱
宜信卓越财富投资管理（北京）有限公司长春分公司	 	 	 	 	BLK	 	长春	 	?	BLKS	2020/10/27	431	Y	洗钱
深圳福迈斯科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
北京天燕钢结构房屋有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市安吉拉通力科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
人人百壹（北京）网络科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
成都尚益信息技术有限公司	 	 	 	 	BLK	 	成都	 	?	BLKS	2020/10/27	128	Y	洗钱
昆山美吉特灯都西洋灯饰商行	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/10/27	512	Y	洗钱
UNION TRANSFER LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	257	Y	洗钱
北京咕哩奇科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
香港雷泽迪特进出口有限公司广州代表处	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
北京伟盛鸣远科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
北京正泰晟业商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
赤壁市锦酷网络店	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
新达航运有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	221	Y	洗钱
南昌吉乾文化传媒有限公司	 	 	 	 	BLK	 	南昌	 	?	BLKS	2020/10/27	791	Y	洗钱
沈阳市安青林建材经销处	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
广州佳品贸易有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
北京劲峰优品信息技术有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
重庆博克龙企业孵化器有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/10/27	123	Y	洗钱
领航食尚（北京）餐饮管理有限公司望京分公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司广州越秀分公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
共青城翔实晟祥投资管理合伙企业（有限合伙）	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
厦门商梵珍信息技术有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
厦门啸电菜商贸有限公司	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
湖南小驴车网络科技有限公司	 	 	 	 	BLK	 	娄底	 	?	BLKS	2020/10/27	738	Y	洗钱
北京尚金海晨信息咨询有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
重庆博济企业孵化器有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/10/27	123	Y	洗钱
重庆磁芯蛮贸易有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/10/27	123	Y	洗钱
北京乐心斋网络科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
上海刊宜投资管理中心（有限合伙）	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
北京百朗轩科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
日照钢铁控股集团(香港)有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	238	Y	洗钱
天津泽居自费出国中介有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市昌泽成长壹号企业（有限合伙）	 	 	 	 	BLK	 	前海	 	?	BLKS	2020/10/27	657	Y	洗钱
安阳本润文化传媒有限公司	 	 	 	 	BLK	 	安阳	 	?	BLKS	2020/10/27	372	Y	洗钱
北京睿合伟业商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
重庆如鱼得水通信技术有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/10/27	123	Y	洗钱
北京镜软科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
厦门我想创兆股权投资合伙企业（有限合伙）	 	 	 	 	BLK	 	厦门	 	?	BLKS	2020/10/27	592	Y	洗钱
宏鑫进出口有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	279	Y	洗钱
望洲普惠投资管理有限公司大连第二分公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
北京雅士博利商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
北京锦福美轩商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
上海和意国际贸易有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
厦门水木清荷贸易有限公司	 	 	 	 	BLK	 	莆田	 	?	BLKS	2020/10/27	594	Y	洗钱
北京鹏飞嘉鸿建筑工程有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
美塗实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	276	Y	洗钱
北京圣商教育科技股份有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
武汉欣高地劳务服务有限公司	?	?	?	?	BLK	?	武汉	?	?	BLKM	2020/7/17	127	Y	工商非正常经营
北京恒升巨达商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
武汉兆睿天成科技有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
HM GLOBAL GAMANY GMBH	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
长沙园映文化传播有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/10/27	731	Y	洗钱
兴业中国制造有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	211	Y	洗钱
金猴国际控股有限公司	 	 	 	 	BLK	 	威海	 	?	BLKS	2020/7/17	631	Y	洗钱
辽宁靠谱不动产经纪有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
纽摩本（北京）娱乐有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
中安汇鑫(广州)商贸有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
北京欣吉盛安商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
深圳市华宝(集团)饲料有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
天津市隆生伟达进出口有限公司	 	 	 	 	BLK	 	天津	 	?	BLKS	2020/7/17	122	Y	洗钱
北京启明思远文化有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
东莞市诚峎科技有限公司	 	 	 	 	BLK	 	东莞	 	?	BLKS	2020/10/27	769	Y	洗钱
中创想实业发展有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
郑州公元酒业有限公司	 	 	 	 	BLK	 	郑州	 	?	BLKS	2020/10/27	371	Y	洗钱
启发贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	271	Y	洗钱
北京艺硕商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
KKK	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
北京瑞达美轩商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司南京分公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
杭州创邮贸易有限公司	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
以太健康之声（深圳）有限公司	 	 	 	 	BLK	 	中山	 	?	BLKS	2020/10/27	760	Y	洗钱
太原市晋源区高洁物资经销处	 	 	 	 	BLK	 	太原	 	?	BLKS	2020/10/27	351	Y	洗钱
杭州鼎聚景茂投资合伙企业(有限合伙)	 	 	 	 	BLK	 	杭州	 	?	BLKS	2020/10/27	571	Y	洗钱
北京兴中园商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
佛山市顺德区名山化工实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	106	Y	洗钱
福州市晋安区鼓山镇苏永贵洁具经营部	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
武汉等深线网络科技有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
湖南亿企来信息科技有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/10/27	731	Y	洗钱
天津市钢刚商贸有限公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/10/27	122	Y	洗钱
昆明领诺农业发展有限公司	 	 	 	 	BLK	 	昆明	 	?	BLKS	2020/10/27	871	Y	洗钱
北京昆腾四海科技有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
广州帅熊宝企业管理合伙企业（有限合伙）	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
河北昂龙文化传播有限公司	 	 	 	 	BLK	 	石家庄	 	?	BLKS	2020/10/27	311	Y	洗钱
大连日尚博商贸有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
北京荣富元鑫商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
青岛佟石尚贸易有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/10/27	532	Y	洗钱
永安市元瑞贸易有限公司	 	 	 	 	BLK	 	三明	 	?	BLKS	2020/10/27	598	Y	洗钱
恒升发展有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	274	Y	洗钱
北京天泽厚福商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
北京五祥慈善基金会	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
达旺实业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	279	Y	洗钱
北京瑞昊天坤商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
西安市长安区吉云惠网络科技有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/10/27	129	Y	洗钱
深圳市勇创俪科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
北京富鑫瑞隆商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
北京龙源汇昌商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
广东设智科技企业孵化器有限公司	?	?	?	?	BLK	广东	广州	?	CMG	BLKM	2019/9/2	120	QZ	养个税
宜信卓越财富投资管理(北京)有限公司天津分公司	 	 	 	 	BLK	 	天津	 	?	BLKS	2020/7/17	122	Y	洗钱
宜信普惠信息咨询（北京）有限公司合肥庐阳区分公司	 	 	 	 	BLK	 	合肥	 	?	BLKS	2020/10/27	551	Y	洗钱
陕西腾泰亿源实业有限公司	 	 	 	 	BLK	 	西安	 	VIP	BLKS	2020/10/27	129	Y	洗钱
宜旻投资管理（上海）有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
宜信普惠信息咨询（北京）有限公司太原第三分公司	 	 	 	 	BLK	 	太原	 	?	BLKS	2020/10/27	351	Y	洗钱
丹东新丝路贸易有限公司	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/10/27	415	Y	洗钱
哈尔滨祥聚力科技有限公司	 	 	 	 	BLK	 	哈尔滨	 	?	BLKS	2020/10/27	451	Y	洗钱
北京健龙伟业科技发展有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
陕西银畔馆餐饮管理有限公司	 	 	 	 	BLK	 	西安	 	?	BLKS	2020/10/27	129	Y	洗钱
广州宇豪广告有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
重庆涑秀广告设计有限公司	 	 	 	 	BLK	 	重庆	 	?	BLKS	2020/10/27	123	Y	洗钱
湖州振然贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/10/27	572	Y	洗钱
APEX CHOICE LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	211	Y	洗钱
湘潭市大华瑞银资产管理有限公司	 	 	 	 	BLK	 	湘潭	 	?	BLKS	2020/10/27	732	Y	洗钱
天津智企商贸有限公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/10/27	122	Y	洗钱
长沙真汇科技有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/10/27	731	Y	洗钱
宜信普惠信息咨询（北京）有限公司天津第三分公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/7/17	122	Y	洗钱
艾臣贸易有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	233	Y	洗钱
广东柏槿酒店管理有限公司天河分店	 	 	 	 	BLK	 	广州	 	VIP	BLKS	2020/10/27	120	Y	洗钱
三橡有限公司	 	 	 	 	BLK	 	青岛	 	?	BLKS	2020/10/27	532	Y	洗钱
VIXO TREASURE LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	221	Y	洗钱
唐山氢氧健康服务有限公司	 	 	 	 	BLK	 	唐山	 	?	BLKS	2020/10/27	315	Y	洗钱
曲靖实用商贸有限公司	 	 	 	 	BLK	 	曲靖	 	?	BLKS	2020/10/27	874	Y	洗钱
上海刚喆贸易有限公司	 	 	 	 	BLK	 	常州	 	?	BLKS	2020/10/27	519	Y	洗钱
沈阳卓月虹置业有限公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
中企融鑫（天津）财务咨询有限公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/10/27	122	Y	洗钱
丹东至诚金属材料有限公司	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/10/27	415	Y	洗钱
北京华翔飞腾商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
海南奉严昌贸易有限公司	 	 	 	 	BLK	 	海口	 	?	BLKS	2020/10/27	898	Y	洗钱
全球联实业集团有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
长沙苏机辽建材有限公司	 	 	 	 	BLK	 	长沙	 	?	BLKS	2020/10/27	731	Y	洗钱
福州陆达通顺电子商务有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
北京新工场投资顾问有限公司	 	 	 	 	BLK	 	北京通州	 	VIP	BLKS	2020/10/27	110	Y	洗钱
北京美名问世商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
丹东银行股份有限公司城建支行	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/10/27	415	Y	洗钱
bh	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
朝鲜南兴贸易会社北京代表处	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
福州聚崇商贸有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
深圳市恒昌惠信信息咨询有限公司沈阳第四分公司	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
湖州祖裕贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/10/27	572	Y	洗钱
宁波康氏塑料科技有限公司	 	 	 	 	BLK	 	宁波	 	?	BLKS	2020/10/27	574	Y	洗钱
北京天宏久益商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
南京随化轩教育科技有限公司	 	 	 	 	BLK	 	南京	 	?	BLKS	2020/10/27	125	Y	洗钱
宜信普惠信息咨询（北京）有限公司银川第三分公司	 	 	 	 	BLK	 	银川	 	?	BLKS	2020/10/27	951	Y	洗钱
北京众赢启星商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
中山拾星宝电子商务有限公司	 	 	 	 	BLK	 	中山	 	?	BLKS	2020/10/27	760	Y	洗钱
北京恒兴中艺商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
甘肃麦森网络科技有限公司	 	 	 	 	BLK	 	兰州	 	?	BLKS	2020/10/27	931	Y	洗钱
宜信普惠信息咨询（北京）有限公司盘锦分公司	 	 	 	 	BLK	 	盘锦	 	?	BLKS	2020/10/27	427	Y	洗钱
北京益润坤豪商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
实践家管理咨询（上海）有限公司	?	?	?	?	BLK	?	苏州	?	DF	BLKS	2020/5/29	512	Y	4_对公违约25级
沈阳市大东区喜德莱汽车配件商行	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
北京多华义旺商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
昆山市丽之焱眼镜店	 	 	 	 	BLK	 	苏州	 	?	BLKS	2020/10/27	512	Y	洗钱
北京正方旺文化传媒有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
北京星河财管科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司黄石分公司	 	 	 	 	BLK	 	黄石	 	?	BLKS	2020/10/27	714	Y	洗钱
日星企业有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	220	Y	洗钱
丹东友江贸易有限公司	 	 	 	 	BLK	 	丹东	 	?	BLKS	2020/10/27	415	Y	洗钱
SUZHOU VOSUN CHEMICAL CO., LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	212	Y	洗钱
红羊资产管理（上海）有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
北京启德祥商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
福建省翩翩网络科技有限公司	 	 	 	 	BLK	 	福州	 	?	BLKS	2020/10/27	591	Y	洗钱
海生活科技发展（北京）有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
中宝通国际投资有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/10/27	110	Y	洗钱
慈溪市江亚印染有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	106	Y	洗钱
北京知行炼达资产管理有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
宜信普惠信息咨询（北京）有限公司番禺分公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
宜信普惠信息咨询（北京）有限公司徐州第二分公司	 	 	 	 	BLK	 	徐州	 	?	BLKS	2020/10/27	516	Y	洗钱
北京佳瑞利昌商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
武汉呈添和印广告设计有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
台州米兰站珠宝有限公司	 	 	 	 	BLK	 	台州	 	?	BLKS	2020/10/27	576	Y	洗钱
广州双琳商贸有限公司	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
合肥奕涵农牧科技有限公司	 	 	 	 	BLK	 	六安	 	?	BLKS	2020/10/27	564	Y	洗钱
FRIENDSHIP PRIMA ABADI TRADING CO., LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	220	Y	洗钱
盐城茹雪电子商务有限公司	 	 	 	 	BLK	 	盐城	 	?	BLKS	2020/10/27	515	Y	洗钱
深圳市鼎益丰基金投资管理有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
北京豪利友诚商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
辽宁丹兴国际货运有限公司	 	 	 	 	BLK	 	大连	 	?	BLKS	2020/10/27	411	Y	洗钱
深圳源力思创科技有限公司	 	 	 	 	BLK	 	深圳	 	?	BLKS	2020/10/27	755	Y	洗钱
HONG KONG TIM WIN INTERNATIONAL CONSULTANT CO LIMITED	 	 	 	 	BLK	 	香港	 	?	BLKS	2020/10/27	971	Y	洗钱
TOP HARVEST HOLDINGS LIMITED	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
上海巧安资产管理有限公司	 	 	 	 	BLK	 	上海	 	?	BLKS	2020/10/27	121	Y	洗钱
北京振戎融通通信技术有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
华辉国际发展有限公司	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	295	Y	洗钱
沈阳市东香源电子产品销售部	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
沈阳市君卫正商贸中心	 	 	 	 	BLK	 	沈阳	 	?	BLKS	2020/10/27	124	Y	洗钱
香港普莱德集团国际有限公司广州代表处	 	 	 	 	BLK	 	广州	 	?	BLKS	2020/10/27	120	Y	洗钱
新疆增泰国际贸易有限责任公司	 	 	 	 	BLK	 	乌鲁木齐	 	?	BLKS	2020/10/27	991	Y	洗钱
北京宏铭伟创商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
北京秀春华佳商贸有限公司	 	 	 	 	BLK	 	北京	 	?	BLKS	2020/7/17	110	Y	洗钱
湖州轶涛贸易有限公司	 	 	 	 	BLK	 	湖州	 	?	BLKS	2020/10/27	572	Y	洗钱
GLOBAL TRADING AND TECHNOLOGY COMPANY LIMITED	 	 	 	 	BLK	 	?	 	?	BLKS	2020/10/27	255	Y	洗钱
核控科技创新发展（武汉）有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
北京昌祥泰华商贸有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/10/27	110	Y	洗钱
冠群世纪商务信息咨询（天津）有限公司	 	 	 	 	BLK	 	滨海	 	?	BLKS	2020/10/27	122	Y	洗钱
北京博亚天成科技有限公司	 	 	 	 	BLK	 	北京通州	 	?	BLKS	2020/7/17	110	Y	洗钱
中龙控股实业（深圳）有限公司	 	 	 	 	BLK	 	武汉	 	?	BLKS	2020/10/27	127	Y	洗钱
